Date,sum_Longwave_Radiation_Downwelling_wattPerMeterSquared,sum_Precipitation_millimeterPerDay,TP_load_g_per_d,Shortwave_Wm2,AirTemp_C,median_Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Water_Secchi_m
2022-06-26,-484.2772944945154,3.8000000000000003,471.75086010791284,151.6347684491855,19.549999999999997,3.4344,2.953964928789038
2022-06-27,-892.2647864341011,20.3,471.97616414199814,62.531640082490036,14.9,3.78,3.010954197453519
2022-06-28,-1251.07030698927,0.6,472.2014681760835,174.28923900068182,16.200000000000003,2.7323999999999997,3.066174383740058
2022-06-29,-1179.7758236258917,0.0,472.42677221016885,205.4097782841764,17.9,2.7485999999999997,3.0352772840704327
2022-06-30,-1084.2585213730445,0.0,472.6520762442542,192.6493647075788,19.45,2.6082,3.009430030561853
2022-07-01,-857.3119666114059,3.2,473.7775385981656,61.22142333448841,16.25,4.266,3.0004878391221466
2022-07-02,-1449.6589707371595,0.4,475.88143390840975,192.80369285457238,16.65,4.4604,3.032326913082536
2022-07-03,-840.1077595787501,10.1,477.9853292186539,70.49718332446291,17.35,3.3372,2.993592604838879
2022-07-04,-1509.3760967033686,4.0,480.089224528898,117.56526366052523,14.15,4.968,3.0044600339527854
2022-07-05,-1723.796144474931,0.9,482.1931198391421,161.7052200342938,14.25,5.1732,2.9993649165908285
2022-07-06,-1453.042333826925,5.6,484.29701514938625,90.91206684697588,14.850000000000001,5.9184,2.9771968652123566
2022-07-07,-974.9614893275024,0.7000000000000001,486.4009104596304,161.18225089050236,15.8,5.6808000000000005,2.9823526220961125
2022-07-08,-1322.0466656192953,0.0,488.5048057698745,127.12985341961576,14.75,7.2252,2.9539491179784347
2022-07-09,-1281.5450019547193,0.5,490.60870108011864,139.15205581240917,14.100000000000001,7.7867999999999995,2.9100367152435247
2022-07-10,-1566.4140850036406,0.0,492.71259639036276,177.04683477407303,14.4,5.1084,2.870644282994717
2022-07-11,-1429.828562340629,0.0,494.8164917006069,168.58098557685332,16.2,2.592,2.87994807064872
2022-07-12,-909.6654613535383,0.0,496.920387010851,115.73427079260846,18.35,4.0878,2.8796023924968255
2022-07-13,-1159.8085197437579,1.1,499.02428232109514,181.59806086445985,16.5,5.967,2.87589071554586
2022-07-14,-1699.1862436574895,0.7,501.12817763133927,168.74672394193243,14.05,7.2791999999999994,2.8226710773714627
2022-07-15,-1559.0286371869015,1.7000000000000002,503.2320729415834,167.90681443420928,13.649999999999999,6.647399999999999,2.8014696058493502
2022-07-16,-1741.712364044934,0.2,505.3359682518275,176.7502438436564,13.75,6.706799999999999,2.8037947297225876
2022-07-17,-940.3913403647136,0.2,507.43986356207165,70.0719596565102,16.0,6.274800000000001,2.812817310371404
2022-07-18,-396.35209215484116,0.7,509.5437588723158,64.83319706642665,17.4,4.0878,2.8763907412644865
2022-07-19,-640.4992373082879,0.0,511.6476541825599,179.115131796105,20.9,2.4947999999999997,2.8946232656594564
2022-07-20,-261.2974755958493,0.0,513.7515494928041,175.86034193269975,22.950000000000003,4.5792,2.8806495957075384
2022-07-21,-677.7489818084473,0.5,515.8554448030482,149.8805364280528,19.35,3.9960000000000004,2.872014046763544
2022-07-22,-1143.7844849587195,12.3,517.9593401132923,50.884859640602315,15.45,6.026400000000001,2.895380888437411
2022-07-23,-935.3058154119682,10.5,520.0632354235364,47.634429003556875,14.45,4.2606,2.999246732592917
2022-07-24,-1067.741515400037,1.0,522.1671307337806,109.2732746967132,17.05,3.7692000000000005,3.05091222666562
2022-07-25,-415.3292141183325,40.0,524.2710260440247,70.25259241370895,17.75,4.2228,3.097352006306221
2022-07-26,-1548.6595398056886,0.5,526.3749213542687,144.77426690343782,14.5,7.711199999999999,3.0988236401168843
2022-07-27,-1587.061975307041,0.0,528.4788166645129,94.99973224352723,13.1,6.8202,3.00792418423979
2022-07-28,-1577.5603105281134,0.0,530.5827119747571,150.00798643815256,14.35,2.9268,2.9992933582407435
2022-07-29,-1461.8767399492629,0.0,532.6866072850012,149.9233172769185,15.6,2.2733999999999996,2.998926562858621
2022-07-30,-807.2000943208794,0.7,534.7905025952452,114.84987756102396,16.85,2.7432000000000003,2.9943953673912835
2022-07-31,-631.9826897736718,5.1000000000000005,536.8943979054894,46.16690206140899,16.4,2.052,3.0512088311686405
2022-08-01,-1621.6174801872542,0.0,536.4683737634537,157.09259203491231,15.25,4.9518,3.075906503175176
2022-08-02,-943.8069535663005,10.5,533.2924371732875,36.00687260071095,15.5,4.7034,3.054374472424649
2022-08-03,-288.07551306732523,0.7000000000000001,530.1165005831214,114.86088677453924,19.5,4.8492,3.0807825582329587
2022-08-04,-455.85344317357055,12.2,526.9405639929552,91.45074891584032,18.85,3.5153999999999996,3.048033731300297
2022-08-05,-1519.3505058617168,0.0,523.764627402789,65.87734508870366,14.3,4.131,3.0664968243002972
2022-08-06,-1614.9936284611615,0.4,520.5886908126229,129.9390249969694,13.95,5.5296,3.04024609434237
2022-08-07,-1115.698039555361,0.9,517.4127542224567,61.478196344092964,14.149999999999999,2.8674,3.0557111096309466
2022-08-08,-1227.4665473173927,0.5,514.2368176322906,121.69492579348272,15.350000000000001,2.7702,3.1174325601150352
2022-08-09,-751.1829450276334,0.4,511.0608810421244,88.43099836160893,16.2,2.3868,3.129606323564469
2022-08-10,-1191.4620411497465,0.0,507.88494445195823,119.1105022020354,17.4,1.9656000000000002,3.149693764812935
2022-08-11,-938.1060312652148,0.0,504.7090078617921,113.49928947126418,18.85,1.8792,3.130350965487283
2022-08-12,-1081.0601524811477,0.0,501.5330712716259,120.90442924161619,19.0,2.3381999999999996,3.1120097486054834
2022-08-13,-964.3624726686129,0.0,498.35713468145974,116.52427372701969,20.0,2.6568,3.0979525283107234
2022-08-14,-865.805436440578,0.0,495.1811980912936,78.439268094374,21.15,3.3372,3.0960726272966266
2022-08-15,-556.4750816596854,1.2,492.00526150112745,102.08506699543646,21.35,3.591,3.1025733156639914
2022-08-16,-589.990942260473,3.9,488.8293249109613,76.98729712839099,20.55,2.4084000000000003,3.1189365173470693
2022-08-17,-999.6707542855435,0.0,485.65338832079516,70.11814730561403,18.4,2.4353999999999996,3.170551408492817
2022-08-18,-1052.153322637616,1.9,482.47745173062896,69.87822152215871,17.2,2.7432,3.224223691914812
2022-08-19,-794.6184337844832,0.1,479.3015151404628,89.41965204659058,18.0,1.7604000000000002,3.2793409933493844
2022-08-20,-1307.4521557435473,0.1,476.12557855029667,70.06927596578294,17.2,2.8458,3.3081598049760665
2022-08-21,-1467.227841825184,1.0,472.9496419601305,92.25668337481366,16.1,3.3696,3.3173181670633927
2022-08-22,-1516.6449573606142,0.0,469.7737053699644,85.51552288516558,15.0,1.9224,3.301173034669107
2022-08-23,-1097.2468184030731,0.0,466.59776877979823,67.27672160333623,18.549999999999997,4.212,3.3229993504530873
2022-08-24,-978.1125458572315,0.0,463.421832189632,64.41071475893699,18.799999999999997,4.1094,3.285223052916699
2022-08-25,-887.0413814209896,0.0,460.2458955994659,75.11043661703008,19.25,4.05,3.2674884262424593
2022-08-26,-330.2109560161825,6.199999999999999,457.06995900929974,43.87291803857361,18.95,3.7368000000000006,3.3137382194137524
2022-08-27,-1029.1464084691825,0.0,453.8940224191336,44.897351686707694,17.15,3.2832,3.3910970250432007
2022-08-28,-1194.1974068039272,5.1000000000000005,450.71808582896745,50.13656262601239,16.5,2.8404,3.4356141103697135
2022-08-29,-1736.9293278742193,0.0,447.54214923880124,65.58240328579929,14.8,4.995,3.425138752331129
2022-08-30,-1668.0751045939862,0.0,444.3662126486351,65.52852497507486,13.8,3.0618,3.381996599121667
2022-08-31,-1712.974337167473,0.1,441.19027605846895,54.02964442782311,13.45,3.0456,3.397797970805784
2022-09-01,-1686.228044132034,0.0,441.45241773632483,59.252186241095984,14.55,2.16,3.413030956655655
2022-09-02,-1723.6082826551024,0.0,445.45160100985674,55.61411502364764,14.350000000000001,2.9646,3.4026477650652973
2022-09-03,-1333.1089168493095,0.0,449.4507842833887,46.08636659982289,15.8,4.627800000000001,3.3739623763674693
2022-09-04,-1481.9216637671452,0.0,453.4499675569206,46.428003558831364,15.8,4.611599999999999,3.3566171222051935
2022-09-05,-1195.8500825423032,0.1,457.4491508304526,38.507946460415354,16.65,5.4486,3.3417602484173816
2022-09-06,-1385.6815073204893,0.0,461.44833410398456,40.039670848153044,15.45,5.7834,3.33187471865745
2022-09-07,-1267.7151709533973,1.4000000000000001,465.4475173775165,17.380375048095853,15.7,6.0534,3.319964076300923
2022-09-08,-1117.1084011708888,8.3,469.44670065104845,18.6549922780412,15.2,7.452,3.3400583573142546
2022-09-09,-726.2969922466932,8.6,473.44588392458036,10.718450718599103,14.5,3.5856,3.39487171719183
2022-09-10,-882.2831290079896,0.4,477.4450671981123,21.10737332143085,14.2,3.105,3.457438198385778
2022-09-11,-1234.830170814478,0.0,481.4442504716443,29.51798295958467,13.95,2.4947999999999997,3.4866449110094293
2022-09-12,-1079.4248037773514,6.300000000000001,485.4434337451762,19.161235658205868,15.75,5.265000000000001,3.491084291255403
2022-09-13,-1282.1214347288055,9.1,489.4426170187082,23.92524707823083,14.7,7.7706,3.4676245418055407
2022-09-14,-1348.4815474159586,0.2,493.4418002922401,15.921217239426717,13.25,5.9670000000000005,3.436465612108736
2022-09-15,-1748.2531446205733,0.4,497.44098356577206,21.093860296440383,11.5,7.587,3.429439310913459
2022-09-16,-1482.988719288412,1.1,501.440166839304,19.469104304727725,11.45,4.033799999999999,3.3886377575340463
2022-09-17,-1398.163785206883,1.2,505.43935011283594,17.50265886580086,10.7,3.7098,3.399446766974632
2022-09-18,-1774.0796034904577,0.2,509.4385333863679,17.106422997837885,10.35,4.1688,3.399964613049356
2022-09-19,-1854.675505952623,0.2,513.4377166598998,15.510309051886928,9.5,3.6882,3.388935204317572
2022-09-20,-1899.3808751765052,0.0,517.4368999334317,13.914128323595271,9.15,2.3975999999999997,3.391019691683841
2022-09-21,-1739.6791443208697,0.1,521.4360832069638,9.948796090051044,8.850000000000001,2.3975999999999997,3.4171488430976944
2022-09-22,-1598.1111041953984,0.0,525.4352664804957,10.362180134219393,11.149999999999999,2.5812,3.4585370676866285
2022-09-23,-1292.9666634824189,0.2,529.4344497540276,6.784950366614441,11.850000000000001,2.9214,3.46541560167619
2022-09-24,-1466.2643286793082,0.0,533.4336330275596,8.382328226487749,11.5,1.9440000000000002,3.4941241436279595
2022-09-25,-1486.2119964760118,0.5,537.4328163010915,6.789650862005662,10.25,2.6568,3.498669482227899
2022-09-26,-930.1487756603867,13.8,541.4319995746234,0.7980524275557443,10.8,6.372,3.532681723406501
2022-09-27,-1144.2095567348233,16.9,545.4311828481555,3.202270725986845,9.55,3.1698,3.6516486140797713
2022-09-28,-1320.4113623086707,6.0,549.4303661216874,1.608825617444115,9.3,2.5974,3.7710715779520037
2022-09-29,-1322.6556790325649,4.0,553.4295493952193,3.626303074441183,10.1,5.832,3.808557545676571
2022-09-30,-1419.6894602627933,0.5,557.4287326687513,2.823525966705623,10.5,3.4884,3.834638124821271
2022-10-01,-998.3944542570357,7.6000000000000005,564.2831994113318,1.2090786985443291,10.4,5.2056,3.8516964496338737
2022-10-02,-1166.7826540073013,0.30000000000000004,574.2412351420085,2.8275304037204445,10.95,5.8266,3.8600040363088097
2022-10-03,-866.3732600888228,0.1,584.1992708726852,2.416827373839497,11.35,5.5728,3.7716623150221054
2022-10-04,-951.2820085368667,0.4,594.157306603362,0.402178616456126,13.45,5.518800000000001,3.735996867410808
2022-10-05,-238.81190866174063,2.7,604.1153423340388,0.4018608053637688,15.1,7.7004,3.7193897273006717
2022-10-06,-1165.1819267794017,1.5,614.0733780647156,1.2059537515764436,12.5,7.549200000000001,3.7288672151998217
2022-10-07,-735.2549461242456,4.300000000000001,624.0314137953924,1.2073222169228606,13.3,7.408799999999999,3.7990330512636685
2022-10-08,-1338.8073281647937,4.5,633.989449526069,0.8068627938390529,10.15,4.968,3.8343723418114504
2022-10-09,-1248.9287023498855,0.0,643.9474852567458,0.40282130886821155,9.7,3.726,3.787203985312294
2022-10-10,-1227.2731495766993,4.2,653.9055209874226,0.4012819836828563,9.7,5.3892,3.7583139281340907
2022-10-11,-1236.3342734019275,0.1,663.8635567180994,0.40261735742014865,9.1,5.3568,3.7710816244481293
2022-10-12,-1032.0985610395949,0.1,673.8215924487762,0.0,9.7,3.2237999999999998,3.783579118841485
2022-10-13,-1034.2297734506894,1.9,683.779628179453,0.0,10.1,2.8944,3.811444143960663
2022-10-14,-1067.0646801509101,0.1,693.7376639101296,0.0,9.8,3.4452,3.834730805493056
2022-10-15,-590.6544044723413,1.5,703.6956996408064,0.0,11.75,3.753,3.811057926092541
2022-10-16,-1090.2392227838036,4.2,713.6537353714832,0.0,11.55,7.128,3.832221059126465
2022-10-17,-485.2393142682951,1.6,723.61177110216,0.0,12.75,5.2758,3.8811682615128573
2022-10-18,-888.5617727719407,0.1,733.5698068328368,0.0,11.05,4.968,3.9224531381694403
2022-10-19,-1844.4115584159354,0.0,743.5278425635136,0.0,6.25,2.1761999999999997,3.91571524483207
2022-10-20,-1558.150589009705,1.9000000000000001,753.4858782941902,0.0,8.75,6.2478,3.8579991986394853
2022-10-21,-618.6227554859786,8.2,763.443914024867,0.0,10.2,3.2076000000000002,3.890216723356398
2022-10-22,-278.9072944008879,3.3,773.4019497555438,0.0,12.149999999999999,1.9709999999999999,3.9471447167342752
2022-10-23,-598.6780221917465,0.6000000000000001,783.3599854862206,0.0,11.350000000000001,3.3426,3.950850797309495
2022-10-24,-249.17526263940778,8.5,793.3180212168973,0.0,12.5,5.2704,3.9164998005606035
2022-10-25,-716.4829107663575,1.0,803.276056947574,0.0,11.25,4.552200000000001,3.9900179833075367
2022-10-26,-720.408753735328,0.1,813.2340926782508,0.0,12.05,4.0338,3.9828222710613033
2022-10-27,-333.1760170452871,1.2000000000000002,823.1921284089276,0.0,13.850000000000001,3.8988000000000005,3.9934477386660774
2022-10-28,-181.51082885373785,1.1,833.1501641396044,0.0,14.3,3.9906,3.9844791464610285
2022-10-29,-710.4965296652543,0.1,843.1081998702812,0.0,12.05,4.4064,3.9635360904567083
2022-10-30,-687.7874714488032,0.0,853.066235600958,0.0,12.4,3.0186,3.932899852033192
2022-10-31,-795.0936345861176,1.6,863.0242713316347,0.0,11.7,2.7324,3.929803881264755
2022-11-01,-421.1299486577535,0.6,875.7930463780475,0.0,12.45,6.7985999999999995,4.014786712047345
2022-11-02,-1121.74144978704,1.9,891.6169728546082,0.0,10.3,6.134399999999999,4.0890795699261755
2022-11-03,-865.8614338196512,0.0,907.4408993311688,0.0,10.15,6.5123999999999995,4.1186437899501485
2022-11-04,-1019.3465240813182,2.0,923.2648258077295,0.0,9.5,6.4854,4.19450580364505
2022-11-05,-1103.7638674168697,0.8,939.0887522842902,0.0,8.1,4.9572,4.248525895556924
2022-11-06,-822.6336232734254,8.7,954.9126787608509,0.0,9.850000000000001,6.7986,4.282090434244534
2022-11-07,-919.2468661988296,2.3,970.7366052374116,0.0,9.850000000000001,6.6419999999999995,4.333735491341285
2022-11-08,-616.4806344931285,0.4,986.5605317139722,0.0,11.850000000000001,5.697,4.357967480624884
2022-11-09,-523.2280249376694,3.2,1002.3844581905328,0.0,11.0,5.832,4.402562540898842
2022-11-10,-357.8855551187521,1.0,1018.2083846670935,0.0,10.899999999999999,6.328799999999999,4.465980041707165
2022-11-11,-116.5483809025796,0.0,1034.0323111436542,0.0,13.4,7.684200000000001,4.565725378514205
2022-11-12,-422.5746826071658,0.0,1049.8562376202149,0.0,13.1,3.9744,4.580965555445028
2022-11-13,-936.5322540965035,0.0,1065.6801640967756,0.0,9.45,3.5153999999999996,4.574654641335429
2022-11-14,-946.0617707278683,0.0,1081.504090573336,0.0,9.55,5.4216,4.590133657879674
2022-11-15,-904.4715361114108,1.5,1097.3280170498967,0.0,8.4,6.3936,4.636416960131669
2022-11-16,-1109.063845317485,0.4,1113.1519435264574,0.0,8.2,9.649799999999999,4.686401523617859
2022-11-17,-1709.7804015974625,0.0,1128.9758700030181,0.0,5.75,10.2222,4.712921765373025
2022-11-18,-1792.9626187626163,0.5,1144.7997964795788,0.0,4.9,7.4844,4.7364871778895585
2022-11-19,-2112.2831625550853,0.9,1160.6237229561393,0.0,1.55,4.3362,4.7601584298058786
2022-11-20,-2469.8060144881165,0.2,1176.4476494327,0.0,-0.95,3.0726000000000004,4.759662960822689
2022-11-21,-2370.1001466975795,0.8,1192.2715759092607,0.0,-0.7,2.2842000000000002,4.716834198577187
2022-11-22,-1704.1059166838572,5.9,1208.0955023858214,0.0,2.45,5.632200000000001,4.7428131517927445
2022-11-23,-1142.885356460717,2.5,1223.9194288623821,0.0,5.2,5.7888,4.825005109417429
2022-11-24,-1027.867118323511,0.2,1239.7433553389428,0.0,6.45,4.1634,4.866146904656555
2022-11-25,-969.4124026692409,2.1999999999999997,1255.5672818155035,0.0,6.8,5.1516,4.958159092860912
2022-11-26,-1358.967276733215,0.4,1271.3912082920642,0.0,5.25,2.4785999999999997,4.971889791044187
2022-11-27,-1108.2893863927866,1.4,1287.215134768625,0.0,6.550000000000001,4.816800000000001,4.902989116628323
2022-11-28,-1134.103651627539,9.6,1303.0390612451856,0.0,5.4,7.2468,4.893895385390286
2022-11-29,-1192.0845488928294,4.3,1318.862987721746,0.0,4.3,3.8070000000000004,4.925299738560307
2022-11-30,-1621.5020332169822,0.5,1334.6869141983068,0.0,3.1500000000000004,3.0564,4.954062407891105
2022-12-01,-1628.8552653048557,0.0,1338.623976195782,0.0,2.45,3.1266,4.932221022157664
2022-12-02,-1544.09924967541,0.1,1329.640533324686,0.0,2.65,3.7044,4.929836685125876
2022-12-03,-1774.671652068609,0.4,1320.65709045359,0.0,1.8,4.8384,4.942244506539433
2022-12-04,-1444.3771202384257,0.0,1311.673647582494,0.0,2.1,5.535,4.971402406111433
2022-12-05,-1452.5640737878005,0.0,1302.6902047113979,0.0,2.8,5.3892,5.019448246456156
2022-12-06,-1912.7988350182434,0.0,1293.7067618403019,0.0,1.1,2.2085999999999997,5.043682921005312
2022-12-07,-2028.5365934663484,0.6000000000000001,1284.7233189692058,0.0,-0.95,2.5488,5.044470639561196
2022-12-08,-2363.811490334062,1.2000000000000002,1275.7398760981098,0.0,-3.3499999999999996,2.3706,5.052849118129771
2022-12-09,-1922.9536543850236,7.300000000000001,1266.7564332270138,0.0,-0.2,2.8728000000000002,5.059288152506869
2022-12-10,-1753.9814621135124,2.0,1257.7729903559177,0.0,0.05,1.7982,5.120939598624182
2022-12-11,-2274.3738533267174,0.0,1248.7895474848217,0.0,-2.25,3.4829999999999997,5.178377589461935
2022-12-12,-2225.213407974932,0.0,1239.8061046137257,0.0,-3.7,2.511,5.220026564254937
2022-12-13,-2395.786688870603,0.5,1230.8226617426296,0.0,-4.05,2.322,5.244886377970737
2022-12-14,-2097.894426964923,2.4,1221.8392188715336,0.0,-1.35,2.6136,5.158981154406186
2022-12-15,-2447.2224642866936,0.0,1212.8557760004376,0.0,-4.699999999999999,1.9656000000000002,5.138417604387879
2022-12-16,-2580.482691738026,0.0,1203.8723331293415,0.0,-6.15,1.8846,5.136770235121524
2022-12-17,-1825.4417539310066,0.0,1194.8888902582455,0.0,-0.15000000000000002,6.080400000000001,5.076585086113896
2022-12-18,-1775.521865126606,7.1000000000000005,1185.9054473871495,0.0,0.5,6.204599999999999,5.034636177391094
2022-12-19,-1240.0638967081009,9.7,1176.9220045160534,0.0,1.35,6.1128,5.0873721849500795
2022-12-20,-648.5121243066037,1.8,1167.9385616449574,0.0,6.6,6.4044,5.155768349281907
2022-12-21,-869.3298731721943,2.1,1158.9551187738614,0.0,4.6,4.5576,5.180317329870317
2022-12-22,-775.9804976980366,0.0,1149.9716759027654,0.0,5.1,5.2758,5.175903991928814
2022-12-23,-1678.4980142515465,0.0,1140.9882330316693,0.0,1.05,2.7378,5.155534069008237
2022-12-24,-1553.49591588586,0.0,1132.0047901605735,0.0,0.5,3.2076000000000002,5.155517210983701
2022-12-25,-779.3459582448822,0.7,1123.0213472894775,0.0,4.85,4.303800000000001,5.257559288606089
2022-12-26,-722.5988518094869,4.8999999999999995,1114.0379044183815,0.0,4.55,5.8158,5.305142567988828
2022-12-27,-1455.4386666835856,1.4,1105.0544615472854,0.0,2.0,4.8276,5.398548072182923
2022-12-28,-703.7369444323688,13.3,1096.0710186761894,0.0,6.1,6.452999999999999,5.401674488417594
2022-12-29,-735.784574461891,4.4,1087.0875758050934,0.0,7.25,7.6356,5.415087425495715
2022-12-30,-842.9153162328273,1.9,1078.1041329339973,0.0,5.4,7.9596,5.3844479044883755
2022-12-31,-445.17738849982254,5.5,1069.1206900629013,0.0,7.300000000000001,5.5188,5.3007257542378134
2023-01-01,-396.4948283226778,11.799999999999999,1064.643359214732,0.0,7.35,5.4378,5.251693456850379
2023-01-02,-456.95371167313783,7.1,1065.0639762175701,0.0,6.2,3.8556,5.173732662534494
2023-01-03,-1183.9000074902624,0.7,1065.4845932204082,0.0,4.2,4.5036000000000005,5.09575631783977
2023-01-04,-256.63217333130774,22.8,1065.9052102232463,0.0,7.699999999999999,7.101000000000001,4.901408935037349
2023-01-05,-1422.2687203070466,1.0999999999999999,1066.3258272260844,0.0,2.3499999999999996,5.454,5.002890579428858
2023-01-06,-559.8634930081682,14.700000000000001,1066.7464442289224,0.0,5.55,5.9886,4.889039339623693
2023-01-07,-295.90587267394835,0.8,1067.1670612317605,0.0,6.75,4.9032,4.7502282056261915
2023-01-08,-586.2228474974445,1.2000000000000002,1067.5876782345986,0.0,6.6,4.924799999999999,4.676091406225797
2023-01-09,-786.6253944831427,4.2,1068.0082952374366,0.0,4.25,4.1579999999999995,4.533771411809948
2023-01-10,-1133.1478321190332,3.0,1068.428912240275,0.0,4.550000000000001,4.2876,4.481194983445409
2023-01-11,-881.1890239844181,6.9,1068.849529243113,0.0,6.15,6.1937999999999995,4.425764243274704
2023-01-12,-586.5891129508897,2.8,1069.270146245951,0.0,4.8,4.9032,4.284924777402631
2023-01-13,-548.1996717814766,4.5,1069.6907632487892,0.0,5.8,6.965999999999999,4.202024301105803
2023-01-14,-979.3438632152493,8.5,1070.1113802516272,0.0,4.949999999999999,7.0308,4.172056989625157
2023-01-15,-1264.5785203854757,4.3,1070.5319972544653,0.0,4.15,8.5752,4.102736256254198
2023-01-16,-1317.2607543225622,3.0999999999999996,1070.9526142573034,0.0,3.2,5.437800000000001,3.9846618066518564
2023-01-17,-1144.7912816236096,7.4,1071.3732312601414,0.0,1.75,4.6548,3.9131350628695265
2023-01-18,-1633.0797130017372,1.3,1071.7938482629797,0.0,0.2,4.6548,3.8476407798209724
2023-01-19,-1313.7928712983355,4.9,1072.2144652658178,0.0,0.9,4.1688,3.7749690502930315
2023-01-20,-1737.963981520953,1.8,1072.6350822686559,0.0,-0.4,2.2842,3.698672048774585
2023-01-21,-1777.4000355524863,0.0,1073.055699271494,0.0,-1.1,2.6136,3.601298236192658
2023-01-22,-1706.1870517082261,0.0,1073.476316274332,0.0,-1.4,2.7378,3.5083511242275014
2023-01-23,-1575.2221109951747,0.0,1073.89693327717,0.0,-1.5,1.6631999999999998,3.458906116036128
2023-01-24,-1276.9222501519623,0.0,1074.3175502800082,0.0,0.9,3.9636000000000005,3.4243073526295857
2023-01-25,-997.6617507574937,2.5,1074.7381672828462,0.0,2.95,5.2379999999999995,3.3803237962753947
2023-01-26,-1369.4141018422636,0.0,1075.1587842856845,0.0,2.25,4.2768,3.539147929695684
2023-01-27,-1877.6865825904813,0.0,1075.5794012885226,0.0,-1.35,2.0034,3.4848569952784447
2023-01-28,-1271.9269420913345,0.0,1076.0000182913607,0.0,1.5,4.427999999999999,3.4476491724110137
2023-01-29,-622.0993111879652,1.7999999999999998,1076.4206352941987,0.0,4.8,6.6690000000000005,3.4762905010729908
2023-01-30,-1311.8047622517304,1.8,1076.8412522970368,0.0,3.55,8.3214,3.456936255820776
2023-01-31,-892.0720846347872,5.3,1077.261869299875,0.0,3.45,7.8515999999999995,3.4325517682156392
2023-02-01,-1035.3022192763951,2.1,1072.915379892656,0.0,3.8,7.478999999999999,3.4265935749455894
2023-02-02,-1538.898453330644,3.2,1063.3872530832014,0.0,1.45,2.9268,3.395916124013545
2023-02-03,-976.1422947072401,7.8,1053.8591262737464,0.0,4.1,6.8742,3.385506482065
2023-02-04,-1662.7001746678313,0.0,1044.3309994642918,0.0,-0.25,2.6136,3.361578926488237
2023-02-05,-1270.4909871073073,2.5,1034.8028726548368,0.0,0.35,5.3136,3.3402228306535915
2023-02-06,-1313.2951216593187,0.0,1025.274745845382,0.0,1.05,2.2302,3.325224324936816
2023-02-07,-1030.2537986009393,0.0,1015.7466190359274,0.0,1.95,4.212,3.293241992827194
2023-02-08,-1576.1735914903302,0.0,1006.2184922264727,0.0,0.8500000000000001,4.2444,3.313905504643988
2023-02-09,-1015.9119223697915,0.4,996.6903654170179,0.0,4.35,6.696,3.2973209742238963
2023-02-10,-827.3980426423814,0.5,987.1622386075632,0.0,5.25,6.4962,3.286218103021689
2023-02-11,-423.73787612351066,0.1,977.6341117981083,0.0,7.75,8.315999999999999,3.4084357065214057
2023-02-12,-630.6587137430599,0.0,968.1059849886535,0.0,6.65,4.7682,3.37885166072774
2023-02-13,-874.4529560278389,0.0,958.5778581791988,0.0,4.699999999999999,4.622399999999999,3.310074473444872
2023-02-14,-1042.6103760407261,0.0,949.049731369744,0.0,2.7,2.3381999999999996,3.2689330194614152
2023-02-15,-1164.783093321872,0.0,939.5216045602892,0.0,3.2,2.7324,3.249718931150538
2023-02-16,-678.2133090276488,0.3,929.9934777508345,0.0,4.699999999999999,3.7476,3.2631362801253214
2023-02-17,-258.52935884736485,9.5,920.4653509413797,0.0,6.8,9.8118,3.290670158735956
2023-02-18,-1080.4473723935816,0.0,910.937224131925,0.0,4.25,6.085799999999999,3.2847870265316876
2023-02-19,-1296.8882084497718,1.7,901.4090973224702,0.0,4.0,5.5458,3.2585878265708708
2023-02-20,-432.88529504410684,10.1,891.8809705130154,0.0,6.9,10.2492,3.280297233680404
2023-02-21,-890.7447940282717,0.2,882.3528437035607,0.0,5.699999999999999,6.6582,3.276843767897457
2023-02-22,-669.3372581059292,1.1,872.8247168941059,0.0,4.2,4.363199999999999,3.284797502404567
2023-02-23,-653.7479287816166,0.1,863.2965900846511,0.0,4.5,4.292999999999999,3.279434028775922
2023-02-24,-1123.6307507406989,4.4,853.7684632751964,0.0,2.95,7.2143999999999995,3.255401564812595
2023-02-25,-1932.0735407125935,0.1,844.2403364657416,0.0,0.55,6.9714,3.2806797288850036
2023-02-26,-1727.0526613621673,0.0,834.7122096562869,0.0,-0.5,3.78,3.296021100596204
2023-02-27,-1586.5792499017568,0.0,825.1840828468321,0.0,1.45,2.5164,3.275993050501529
2023-02-28,-1549.922456585453,0.0,815.6559560373773,0.0,0.55,2.2248,3.2815111381063122
2023-03-01,-1516.5067486935905,0.0,810.0225422837475,0.0,-0.1,2.0952,3.286233059631073
2023-03-02,-1489.64767473729,0.0,808.6225122864491,0.0,0.8999999999999999,2.4354,3.2876393338814953
2023-03-03,-1227.9304176781202,0.0,807.2224822891508,0.0,3.9,3.9743999999999993,3.289730896608858
2023-03-04,-1607.9059913468166,0.0,805.8224522918524,0.0,2.2,3.8178,3.2850416144962615
2023-03-05,-2190.6773894623952,0.0,804.422422294554,0.0,-1.9000000000000001,3.0402,3.285308759397041
2023-03-06,-2013.673638381569,2.7,803.0223922972557,0.0,-0.25,2.9808000000000003,3.2724373416647623
2023-03-07,-1812.3327771272636,3.4000000000000004,801.6223622999573,0.0,0.3,6.4638,3.2960792499280447
2023-03-08,-2363.9960298724823,0.0,800.222332302659,0.0,-2.8,2.0574,3.273627736571722
